09:54:51 5040 N     
09:54:56 5000 N     
05:19:41 620 N     
05:19:41 620 N     
05:19:42 635 N     
05:19:43 635 N     
05:19:43 645 N     
05:19:44 640 N     
05:19:45 640 N     
05:19:45 635 N     
05:19:46 830 N     
05:19:47 620 N     
05:19:47 610 N     
05:19:48 610 N     
05:19:48 620 N     
05:19:49 620 N     
05:19:50 625 N     
05:19:50 625 N     
05:19:51 635 N     
05:19:52 630 N     
05:19:52 630 N     
05:19:53 635 N     
05:19:54 625 N     
05:19:54 610 N     
05:19:55 615 N     
05:19:55 630 N     
05:19:56 640 N     
05:19:57 650 N     
05:19:57 645 N     
05:19:58 650 N     
05:19:59 645 N     
05:19:59 650 N     
05:20:00 635 N     
05:20:01 625 N     
05:20:01 625 N     
05:20:02 620 N     
05:20:02 620 N     
05:20:03 620 N     
05:20:04 605 N     
05:20:04 605 N     
05:20:05 620 N     
05:20:05 625 N     
05:20:06 640 N     
05:20:07 650 N     
05:20:07 645 N     
05:20:08 640 N     
05:20:09 640 N     
05:20:09 630 N     
05:20:10 615 N     
05:20:11 615 N     
05:20:11 625 N     
05:20:12 630 N     
05:20:12 630 N     
05:20:13 630 N     
05:20:14 635 N     
05:20:14 630 N     
05:20:15 635 N     
05:20:16 1055 N     
05:20:17 610 N     
05:20:17 620 N     
05:20:18 630 N     
05:20:18 645 N     
05:20:19 655 N     
05:20:20 655 N     
05:20:20 655 N     
05:20:21 655 N     
05:20:22 650 N     
05:20:22 650 N     
05:20:23 635 N     
05:20:24 620 N     
05:20:24 620 N     
05:20:25 620 N     
05:20:26 625 N     
05:20:26 630 N     
05:20:27 630 N     
05:20:27 635 N     
05:20:28 630 N     
05:20:29 635 N     
05:20:29 620 N     
05:20:30 610 N     
05:20:31 610 N     
05:20:31 615 N     
05:20:32 630 N     
05:20:32 635 N     
05:20:33 635 N     
05:20:34 640 N     
05:20:34 645 N     
05:20:35 640 N     
05:20:36 635 N     
05:20:36 615 N     
05:20:37 635 N     
05:20:38 645 N     
05:20:38 655 N     
05:20:39 650 N     
05:20:39 650 N     
05:20:40 645 N     
05:20:41 640 N     
05:20:41 640 N     
05:20:42 635 N     
05:20:43 630 N     
05:20:43 625 N     
05:20:44 615 N     
05:20:44 605 N     
05:20:45 620 N     
05:20:46 630 N     
05:20:46 635 N     
05:20:47 645 N     
05:20:48 650 N     
05:20:48 650 N     
05:20:49 645 N     
05:20:50 650 N     
05:20:50 645 N     
05:20:51 640 N     
05:20:52 630 N     
05:20:52 610 N     
05:20:53 625 N     
05:20:53 625 N     
05:20:54 635 N     
05:20:55 630 N     
05:20:55 640 N     
05:20:56 635 N     
05:20:57 630 N     
05:20:57 630 N     
05:20:58 625 N     
05:20:58 625 N     
05:20:59 620 N     
05:21:00 615 N     
05:21:00 605 N     
05:21:01 620 N     
05:21:02 620 N     
05:21:02 630 N     
05:21:03 630 N     
05:21:03 625 N     
05:21:04 630 N     
05:21:05 635 N     
05:21:05 630 N     
05:21:06 625 N     
05:21:07 610 N     
05:21:07 575 N     
05:21:08 655 N     
05:21:08 630 N     
05:21:09 630 N     
05:21:10 630 N     
05:21:10 630 N     
05:21:11 630 N     
05:21:12 635 N     
05:21:12 620 N     
05:21:13 605 N     
05:21:13 620 N     
05:21:14 620 N     
05:21:15 635 N     
05:21:15 635 N     
05:21:16 640 N     
05:21:17 640 N     
05:21:17 630 N     
05:21:18 630 N     
05:21:18 635 N     
05:21:19 620 N     
05:21:20 615 N     
05:21:20 605 N     
05:21:21 610 N     
05:21:22 625 N     
05:21:22 625 N     
05:21:23 625 N     
05:21:23 635 N     
05:21:24 635 N     
05:21:25 625 N     
05:21:25 630 N     
05:21:26 625 N     
05:21:27 630 N     
05:21:27 625 N     
05:21:28 605 N     
05:21:28 610 N     
05:21:29 620 N     
05:21:30 635 N     
05:21:30 630 N     
05:21:31 640 N     
05:21:32 640 N     
05:21:32 635 N     
05:21:33 635 N     
05:21:33 635 N     
05:21:34 630 N     
05:21:35 620 N     
05:21:35 610 N     
05:21:36 620 N     
05:21:37 630 N     
05:21:37 640 N     
05:21:38 630 N     
05:21:38 635 N     
05:21:39 630 N     
05:21:40 630 N     
05:21:40 620 N     
05:21:41 620 N     
05:21:42 610 N     
05:21:42 600 N     
05:21:43 615 N     
05:21:43 625 N     
05:21:44 635 N     
05:21:45 625 N     
05:21:45 640 N     
05:21:46 630 N     
05:21:47 630 N     
05:21:47 625 N     
05:21:48 615 N     
05:21:48 600 N     
05:21:49 615 N     
05:21:50 610 N     
05:21:50 620 N     
05:21:51 625 N     
05:21:52 620 N     
05:21:52 620 N     
05:21:53 625 N     
05:21:53 625 N     
05:21:54 605 N     
05:21:55 610 N     
05:21:55 615 N     
05:21:56 630 N     
05:21:57 645 N     
05:21:57 645 N     
05:21:58 645 N     
05:21:58 630 N     
05:21:59 625 N     
05:22:00 625 N     
05:22:00 610 N     
05:22:01 600 N     
05:22:02 610 N     
05:22:02 615 N     
05:22:03 625 N     
05:22:03 625 N     
05:22:04 630 N     
05:22:05 630 N     
05:22:05 630 N     
05:22:06 610 N     
05:22:06 620 N     
05:22:07 635 N     
05:22:08 635 N     
05:22:08 645 N     
05:22:09 650 N     
05:22:10 645 N     
05:22:10 650 N     
05:22:11 640 N     
05:22:12 635 N     
05:22:12 635 N     
05:22:13 630 N     
05:22:14 615 N     
05:22:14 615 N     
05:22:15 620 N     
05:22:15 635 N     
05:22:16 640 N     
05:22:17 645 N     
05:22:17 645 N     
05:22:18 640 N     
05:22:19 640 N     
05:22:19 640 N     
05:22:20 640 N     
05:22:20 635 N     
05:22:21 630 N     
05:22:22 625 N     
05:22:22 610 N     
05:22:23 615 N     
05:22:24 630 N     
05:22:24 640 N     
05:22:25 640 N     
05:22:26 635 N     
05:22:26 640 N     
05:22:27 635 N     
05:22:27 635 N     
05:22:28 615 N     
05:22:29 610 N     
05:22:29 620 N     
05:22:30 620 N     
05:22:31 635 N     
05:22:31 635 N     
05:22:32 645 N     
05:22:32 640 N     
05:22:33 640 N     
05:22:34 640 N     
05:22:34 635 N     
05:22:35 620 N     
05:22:36 615 N     
05:22:36 630 N     
05:22:37 630 N     
05:22:38 640 N     
05:22:38 640 N     
05:22:39 640 N     
05:22:39 635 N     
05:22:40 630 N     
05:22:41 635 N     
05:22:41 630 N     
05:22:42 630 N     
05:22:43 610 N     
05:22:43 620 N     
05:22:44 625 N     
05:22:44 635 N     
05:22:45 635 N     
05:22:46 650 N     
05:22:46 645 N     
05:22:47 650 N     
05:22:48 640 N     
05:22:48 640 N     
05:22:49 640 N     
05:22:50 630 N     
05:22:50 625 N     
05:22:51 615 N     
05:22:51 620 N     
05:22:52 620 N     
05:22:53 615 N     
05:22:53 620 N     
05:22:54 625 N     
05:22:55 620 N     
05:22:55 615 N     
05:22:56 620 N     
05:22:56 615 N     
05:22:57 600 N     
05:22:58 595 N     
05:22:58 600 N     
05:22:59 605 N     
05:22:59 620 N     
05:23:00 625 N     
05:23:01 635 N     
05:23:01 635 N     
05:23:02 640 N     
05:23:03 645 N     
05:23:03 635 N     
05:23:04 620 N     
05:23:04 620 N     
05:23:05 635 N     
05:23:06 640 N     
05:23:06 650 N     
05:23:07 645 N     
05:23:08 645 N     
05:23:08 640 N     
05:23:09 640 N     
05:23:10 630 N     
05:23:10 615 N     
05:23:11 625 N     
05:23:11 635 N     
05:23:12 645 N     
05:23:13 650 N     
05:23:13 655 N     
05:23:14 650 N     
05:23:15 655 N     
05:23:15 645 N     
05:23:16 850 N     
05:23:17 640 N     
05:23:17 625 N     
05:23:18 620 N     
05:23:19 630 N     
05:23:19 640 N     
05:23:20 645 N     
05:23:21 640 N     
05:23:21 640 N     
05:23:22 640 N     
05:23:23 630 N     
05:23:23 635 N     
05:23:24 625 N     
05:23:24 625 N     
05:23:25 625 N     
05:23:26 615 N     
05:23:26 600 N     
05:23:27 620 N     
05:23:28 615 N     
05:23:28 640 N     
05:23:29 635 N     
05:23:29 635 N     
05:23:30 625 N     
05:23:31 630 N     
05:23:31 620 N     
05:23:32 610 N     
05:23:33 610 N     
05:23:33 615 N     
05:23:34 620 N     
05:23:34 615 N     
05:23:35 625 N     
05:23:36 620 N     
05:23:36 625 N     
05:23:37 620 N     
05:23:37 610 N     
05:23:38 610 N     
05:23:39 620 N     
05:23:39 630 N     
05:23:40 640 N     
05:23:41 645 N     
05:23:41 645 N     
05:23:42 645 N     
05:23:43 640 N     
05:23:43 640 N     
05:23:44 640 N     
05:23:44 625 N     
05:23:45 620 N     
05:23:46 630 N     
05:23:46 640 N     
05:23:47 645 N     
05:23:48 640 N     
05:23:48 645 N     
05:23:49 645 N     
05:23:50 640 N     
05:23:50 635 N     
05:23:51 630 N     
05:23:51 630 N     
05:23:52 625 N     
05:23:53 610 N     
05:23:53 605 N     
05:23:54 620 N     
05:23:55 630 N     
05:23:55 640 N     
05:23:56 645 N     
05:23:56 645 N     
05:23:57 655 N     
05:23:58 645 N     
05:23:58 640 N     
05:23:59 635 N     
05:24:00 630 N     
05:24:00 630 N     
05:24:01 615 N     
05:24:02 605 N     
05:24:02 615 N     
05:24:03 620 N     
05:24:03 625 N     
05:24:04 630 N     
05:24:05 640 N     
05:24:05 635 N     
05:24:06 635 N     
05:24:07 630 N     
05:24:07 635 N     
05:24:08 635 N     
05:24:08 635 N     
05:24:09 610 N     
05:24:10 605 N     
05:24:10 615 N     
05:24:11 620 N     
05:24:12 630 N     
05:24:12 625 N     
05:24:13 635 N     
05:24:13 630 N     
05:24:14 630 N     
05:24:15 630 N     
05:24:15 630 N     
05:24:16 625 N     
05:24:17 605 N     
05:24:17 615 N     
05:24:18 610 N     
05:24:18 625 N     
05:24:19 625 N     
05:24:20 625 N     
05:24:20 635 N     
05:24:21 635 N     
05:24:22 635 N     
05:24:22 640 N     
05:24:23 615 N     
05:24:23 605 N     
05:24:24 620 N     
05:24:25 625 N     
05:24:25 640 N     
05:24:26 645 N     
05:24:27 640 N     
05:24:27 645 N     
05:24:28 640 N     
05:24:29 640 N     
05:24:29 635 N     
05:24:30 630 N     
05:24:30 630 N     
05:24:31 620 N     
05:24:32 605 N     
05:24:32 615 N     
05:24:33 625 N     
05:24:33 635 N     
05:24:34 640 N     
05:24:35 640 N     
05:24:35 640 N     
05:24:36 640 N     
05:24:37 640 N     
05:24:37 625 N     
05:24:38 665 N     
05:24:39 630 N     
05:24:39 630 N     
05:24:40 620 N     
05:24:40 620 N     
05:24:41 620 N     
05:24:42 600 N     
05:24:42 605 N     
05:24:43 610 N     
05:24:44 610 N     
05:24:44 615 N     
05:24:45 615 N     
05:24:45 610 N     
05:24:46 400 N PR SVPB C.I.= 400 ms   
05:24:46 610 N CP    
05:24:47 615 N     
05:24:48 610 N     
05:24:48 600 N     
05:24:49 600 N     
05:24:49 610 N     
05:24:50 615 N     
05:24:51 625 N     
05:24:51 615 N     
05:24:52 630 N     
05:24:53 625 N     
05:24:53 620 N     
05:24:54 605 N     
05:24:54 615 N     
05:24:55 620 N     
05:24:56 630 N     
05:24:56 630 N     
05:24:57 635 N     
05:24:58 635 N     
05:24:58 635 N     
05:24:59 635 N     
05:24:59 635 N     
05:25:00 630 N     
05:25:01 615 N     
05:25:01 615 N     
05:25:02 625 N     
05:25:03 635 N     
05:25:03 645 N     
05:25:04 645 N     
05:25:04 650 N     
05:25:05 640 N     
05:25:06 645 N     
05:25:06 645 N     
05:25:07 635 N     
05:25:08 620 N     
05:25:08 625 N     
05:25:09 625 N     
05:25:10 635 N     
05:25:10 650 N     
05:25:11 645 N     
05:25:11 650 N     
05:25:12 640 N     
05:25:13 635 N     
05:25:13 630 N     
05:25:14 620 N     
05:25:15 605 N     
05:25:15 615 N     
05:25:16 815 N     
05:25:17 625 N     
05:25:17 635 N     
05:25:18 635 N     
05:25:19 635 N     
05:25:19 635 N     
05:25:20 640 N     
05:25:20 620 N     
05:25:21 610 N     
05:25:22 620 N     
05:25:22 620 N     
05:25:23 635 N     
05:25:24 630 N     
05:25:24 640 N     
05:25:25 635 N     
05:25:26 640 N     
05:25:26 640 N     
05:25:27 630 N     
05:25:27 620 N     
05:25:28 555 V  VPB C.I.= 555 ms   
05:25:29 695 N     
05:25:29 635 N     
05:25:30 645 N     
05:25:31 650 N     
05:25:31 645 N     
05:25:32 645 N     
05:25:33 640 N     
05:25:33 640 N     
05:25:34 635 N     
05:25:34 625 N     
05:25:35 605 N     
05:25:36 620 N     
05:25:36 620 N     
05:25:37 635 N     
05:25:38 635 N     
05:25:38 640 N     
05:25:39 640 N     
05:25:39 635 N     
05:25:40 640 N     
05:25:41 635 N     
05:25:41 630 N     
05:25:42 620 N     
05:25:43 620 N     
05:25:43 625 N     
05:25:44 635 N     
05:25:44 640 N     
05:25:45 640 N     
05:25:46 435 N PR SVPB C.I.= 435 ms   
05:25:46 630 N     
05:25:47 635 N     
05:25:47 635 N     
05:25:48 635 N     
05:25:49 620 N     
05:25:49 610 N     
05:25:50 620 N     
05:25:51 630 N     
05:25:51 625 N     
05:25:52 635 N     
05:25:52 635 N     
05:25:53 635 N     
05:25:54 625 N     
05:25:54 630 N     
05:25:55 625 N     
05:25:56 620 N     
05:25:56 625 N     
05:25:57 600 N     
05:25:57 600 N     
05:25:58 610 N     
05:25:59 620 N     
05:25:59 630 N     
05:26:00 635 N     
05:26:01 635 N     
05:26:01 630 N     
05:26:02 630 N     
05:26:02 630 N     
05:26:03 625 N     
05:26:04 625 N     
05:26:04 610 N     
05:26:05 605 N     
05:26:06 620 N     
05:26:06 625 N     
05:26:07 635 N     
05:26:07 640 N     
05:26:08 635 N     
05:26:09 635 N     
05:26:09 625 N     
05:26:10 630 N     
05:26:11 620 N     
05:26:11 625 N     
05:26:12 615 N     
05:26:12 605 N     
05:26:13 615 N     
05:26:14 620 N     
05:26:14 625 N     
05:26:15 630 N     
05:26:16 630 N     
05:26:16 620 N     
05:26:17 610 N     
05:26:17 610 N     
05:26:18 615 N     
05:26:19 620 N     
05:26:19 630 N     
05:26:20 620 N     
05:26:20 605 N     
05:26:21 615 N     
05:26:22 615 N     
05:26:22 630 N     
05:26:23 630 N     
05:26:24 630 N     
05:26:24 635 N     
05:26:25 635 N     
05:26:26 635 N     
05:26:26 630 N     
05:26:27 630 N     
05:26:27 610 N     
05:26:28 610 N     
05:26:29 620 N     
05:26:29 630 N     
05:26:30 640 N     
05:26:31 645 N     
05:26:31 645 N     
05:26:32 640 N     
05:26:32 645 N     
05:26:33 645 N     
05:26:34 635 N     
05:26:34 635 N     
05:26:35 635 N     
05:26:36 630 N     
05:26:36 610 N     
05:26:37 610 N     
05:26:37 620 N     
05:26:38 625 N     
05:26:39 635 N     
05:26:39 635 N     
05:26:40 635 N     
05:26:41 635 N     
05:26:41 640 N     
05:26:42 645 N     
05:26:43 620 N     
05:26:43 610 N     
05:26:44 620 N     
05:26:44 615 N     
05:26:45 620 N     
05:26:46 620 N     
05:26:46 610 N     
05:26:47 600 N     
05:26:47 610 N     
05:26:48 620 N     
05:26:49 630 N     
05:26:49 630 N     
05:26:50 640 N     
05:26:51 640 N     
05:26:51 640 N     
05:26:52 640 N     
05:26:53 620 N     
05:26:53 615 N     
05:26:54 620 N     
05:26:54 630 N     
05:26:55 630 N     
05:26:56 635 N     
05:26:56 640 N     
05:26:57 635 N     
05:26:58 635 N     
05:26:58 620 N     
05:26:59 610 N     
05:26:59 615 N     
05:27:00 620 N     
05:27:01 635 N     
05:27:01 640 N     
05:27:02 645 N     
05:27:03 655 N     
05:27:03 650 N     
05:27:04 650 N     
05:27:05 645 N     
05:27:05 640 N     
05:27:06 620 N     
05:27:06 630 N     
05:27:07 635 N     
05:27:08 645 N     
05:27:08 645 N     
05:27:09 645 N     
05:27:10 645 N     
05:27:10 640 N     
05:27:11 640 N     
05:27:12 635 N     
05:27:12 635 N     
05:27:13 630 N     
05:27:13 615 N     
05:27:14 610 N     
05:27:15 620 N     
05:27:15 625 N     
05:27:16 845 N     
05:27:17 645 N     
05:27:17 650 N     
05:27:18 650 N     
05:27:19 645 N     
05:27:19 635 N     
05:27:20 630 N     
05:27:21 630 N     
05:27:21 620 N     
05:27:22 600 N     
05:27:22 610 N     
05:27:23 620 N     
05:27:24 635 N     
05:27:24 625 N     
05:27:25 635 N     
05:27:26 635 N     
05:27:26 635 N     
05:27:27 635 N     
05:27:27 635 N     
05:27:28 630 N     
05:27:29 630 N     
05:27:29 620 N     
05:27:30 605 N     
05:27:31 625 N     
05:27:31 630 N     
05:27:32 635 N     
05:27:33 640 N     
05:27:33 640 N     
05:27:34 640 N     
05:27:34 635 N     
05:27:35 640 N     
05:27:36 635 N     
05:27:36 625 N     
05:27:37 610 N     
05:27:38 620 N     
05:27:38 615 N     
05:27:39 635 N     
05:27:39 640 N     
05:27:40 645 N     
05:27:41 645 N     
05:27:41 645 N     
05:27:42 640 N     
05:27:43 640 N     
05:27:43 645 N     
05:27:44 625 N     
05:27:45 625 N     
05:27:45 625 N     
05:27:46 435 N PR SVPB C.I.= 435 ms   
05:27:46 645 N     
05:27:47 640 N     
05:27:48 645 N     
05:27:48 640 N     
05:27:49 635 N     
05:27:49 645 N     
05:27:50 640 N     
05:27:51 635 N     
05:27:51 620 N     
05:27:52 620 N     
05:27:53 625 N     
05:27:53 640 N     
05:27:54 640 N     
05:27:55 640 N     
05:27:55 640 N     
05:27:56 645 N     
05:27:56 640 N     
05:27:57 640 N     
05:27:58 640 N     
05:27:58 640 N     
05:27:59 635 N     
05:28:00 620 N     
05:28:00 610 N     
05:28:01 625 N     
05:28:01 625 N     
05:28:02 640 N     
05:28:03 640 N     
05:28:03 650 N     
05:28:04 650 N     
05:28:05 645 N     
05:28:05 650 N     
05:28:06 640 N     
05:28:07 620 N     
05:28:07 630 N     
05:28:08 640 N     
05:28:09 645 N     
05:28:09 650 N     
05:28:10 655 N     
05:28:10 650 N     
05:28:11 645 N     
05:28:12 640 N     
05:28:12 635 N     
05:28:13 635 N     
05:28:14 625 N     
05:28:14 610 N     
05:28:15 620 N     
05:28:16 630 N     
05:28:16 640 N     
05:28:17 645 N     
05:28:17 645 N     
05:28:18 645 N     
05:28:19 640 N     
05:28:19 640 N     
05:28:20 645 N     
05:28:21 625 N     
05:28:21 615 N     
05:28:22 630 N     
05:28:23 635 N     
05:28:23 645 N     
05:28:24 640 N     
05:28:24 645 N     
05:28:25 635 N     
05:28:26 635 N     
05:28:26 630 N     
05:28:27 625 N     
05:28:28 625 N     
05:28:28 615 N     
05:28:29 620 N     
05:28:29 605 N     
05:28:30 595 N     
05:28:31 610 N     
05:28:31 615 N     
05:28:32 620 N     
05:28:33 620 N     
05:28:33 620 N     
05:28:34 630 N     
05:28:34 615 N     
05:28:35 600 N     
05:28:36 610 N     
05:28:36 610 N     
05:28:37 615 N     
05:28:37 615 N     
05:28:38 615 N     
05:28:39 620 N     
05:28:39 615 N     
05:28:40 605 N     
05:28:40 605 N     
05:28:41 615 N     
05:28:42 625 N     
05:28:42 635 N     
05:28:43 635 N     
05:28:44 640 N     
05:28:44 640 N     
05:28:45 645 N     
05:28:46 640 N     
05:28:46 645 N     
05:28:47 640 N     
05:28:47 625 N     
05:28:48 615 N     
05:28:49 625 N     
05:28:49 635 N     
